zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
77080,254500.0,161600.0,254500.0,346300.0,2855563.52,7222536.62,11634759.98,19381620.92,34641188.3,387046760,388438720,399083120,513305720,514615800,610169760,617227816,624285872,631343928,638385608,645443664,652501720,725866200,784492280,873741480,896776.4544200627,3587105.817680251,7174211.635360502,134516468.1630094,313871759.0470219,448388227.21003133,1412311.9285266458,5649247.714106583,11298495.428213166,211846789.27899686,494309174.984326,706155964.2633228,1921743.1074608148,7686972.429843259,15373944.859686518,288261466.11912227,672610087.6112851,960871553.7304075,1573230732.534967
