zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
93725,202200.0,147100.0,202200.0,274000.0,2779810.51,7146783.61,11559006.97,19305867.91,34565435.29,164830490,165423280,169956380,218600030,219157950,259851240,262857034,265862828,268868622,271867442,274873236,277879030,309122550,334089470,372097770,33897.94612257374,135591.78449029496,271183.5689805899,5084691.918386061,11864281.14290081,16948973.06128687,46595.27332416323,186381.09329665292,372762.18659330584,6989290.998624484,16308345.66345713,23297636.662081614,63140.973742931375,252563.8949717255,505127.789943451,9471146.061439706,22099340.810025983,31570486.871465687,1572903048.4158669
