zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
78704,602800.0,345400.0,602800.0,795600.0,2837810.4,7204783.5,11617006.86,19363867.8,34623435.18,557195125,559199000,574522750,738958375,740844375,878404500,888565325,898726150,908886975,919024225,929185050,939345875,1044961875,1129360375,1257844125,2023533.8402298854,8094135.360919542,16188270.721839083,303530076.0344828,708236844.0804597,1011766920.1149427,3531517.657471265,14126070.62988506,28252141.25977012,529727648.6206897,1236031180.1149426,1765758828.7356324,4661040.889655173,18644163.55862069,37288327.11724138,699156133.4482759,1631364311.3793106,2330520444.8275867,1573077317.0223758
