zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
94598,1039600.0,733000.0,1039600.0,1285900.0,2781403.48,7148376.58,11560599.94,19307460.88,34567028.26,254218060,255132320,262123720,337146820,338007300,400768560,405404396,410040232,414676068,419301148,423936984,428572820,476759700,515266180,573886380,1117739.539409836,4470958.157639344,8941916.315278688,167660930.91147542,391208838.79344255,558869769.704918,1585268.7928655737,6341075.171462295,12682150.34292459,237790318.92983606,554844077.5029508,792634396.432787,1960847.576708197,7843390.306832788,15686780.613665575,294127136.5062295,686296651.8478689,980423788.3540984,1572905484.040983
