zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
77004,292800.0,188800.0,292800.0,428700.0,2798797.24,7165770.34,11577993.7,19324854.64,34584422.02,392766430,394178960,404980660,520891210,522220650,619186680,626349038,633511396,640673754,647819494,654981852,662144210,736592850,796085290,886653390,1173568.9101730103,4694275.640692041,9388551.281384083,176035336.52595153,410749118.5605536,586784455.0865052,1820026.3606920415,7280105.442768166,14560210.885536332,273003954.1038062,637009226.2422144,910013180.3460207,2664772.202283737,10659088.809134947,21318177.618269894,399715830.3425605,932670270.7993078,1332386101.1418684,1573230744.959046
