zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
91803,677300.0,599500.0,677300.0,776600.0,2791870.05,7158843.15,11571066.51,19317927.45,34577494.83,245449475,246332200,253082450,325517825,326348625,386945100,391421035,395896970,400372905,404838455,409314390,413790325,460315125,497493425,554091675,4116267.8333333335,16465071.333333334,32930142.666666668,617440175.0,1440693741.6666667,2058133916.6666667,4650455.718960245,18601822.87584098,37203645.75168196,697568357.8440367,1627659501.6360853,2325227859.4801226,5332266.220795107,21329064.88318043,42658129.76636086,799839933.119266,1866293177.2782874,2666133110.3975534,1572903568.876601
