zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
90280,451500.0,417200.0,451500.0,507300.0,3589665.05,7956638.15,12368861.51,20115722.45,35375289.83,571021600,573075200,588779200,757295200,759228000,900201600,910614560,921027520,931440480,941829280,952242240,962655200,1070892000,1157384800,1289056800,2981120.5778385773,11924482.31135431,23848964.62270862,447168086.67578655,1043392202.243502,1490560288.9192886,3226212.705882353,12904850.823529411,25809701.647058822,483931905.8823529,1129174447.0588233,1613106352.9411764,3624934.0103967167,14499736.041586867,28999472.083173733,543740101.5595075,1268726903.638851,1812467005.1983583,1572906723.1100118
