zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
95405,596000.0,498400.0,596000.0,769200.0,2774133.77,7141106.87,11553330.23,19300191.17,34559758.55,218647385,219433720,225446870,289972595,290712675,344692260,348679441,352666622,356653803,360631733,364618914,368606095,410050575,443169155,493587105,1819038.3103649635,7276153.241459854,14552306.482919708,272855746.5547445,636663408.6277372,909519155.1824816,2175254.4802919705,8701017.921167882,17402035.842335764,326288172.0437956,761339068.1021897,1087627240.1459854,2807392.191678832,11229568.766715327,22459137.533430655,421108828.75182474,982587267.087591,1403696095.8394158,1572902813.350643
