zip,hv_median,hv_lowtier,hv_midtier,hv_toptier,hurr_1,hurr_2,hurr_3,hurr_4,hurr_5,fl_1,fl_2,fl_3,fl_4,fl_5,fl_6,fl_7,fl_8,fl_9,fl_10,fl_11,fl_12,fl_24,fl_36,fl_48,tor_0_lt,tor_1_lt,tor_2_lt,tor_3_lt,tor_4_lt,tor_5_lt,tor_0_mt,tor_1_mt,tor_2_mt,tor_3_mt,tor_4_mt,tor_5_mt,tor_0_tt,tor_1_tt,tor_2_tt,tor_3_tt,tor_4_tt,tor_5_tt,last_updated
95129,1698100.0,1267100.0,1698100.0,2106900.0,2821468.53,7188441.63,11600664.99,19347525.93,34607093.31,343109295,344343240,353779290,455035365,456196725,540903420,547160247,553417074,559673901,565916211,572173038,578429865,643466025,695436885,774554535,8817935.453082042,35271741.81232817,70543483.62465633,1322690317.962306,3086277408.578714,4408967726.541019,11817327.908514414,47269311.634057656,94538623.26811531,1772599186.2771618,4136064767.9800444,5908663954.257206,14662227.295476718,58648909.18190687,117297818.36381374,2199334094.321508,5131779553.416851,7331113647.738359,1572903498.467081
